id,name,state,census_region,pop_dens,pop_dens4,pop_dens6,pct_black,pop,female,white,black,travel_time,land_area,hh_income,su_gun4,su_gun6,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_dem_2012,per_gop_2012,diff_2012,winner,partywinner16,winner12,partywinner12,flipped
47173,Union County,TN,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",19113,50.5,97.9,0.2,34.1,223.55,34399,"[11,54]","[12,54]",47173,1010,5024,6204,0.162798195,0.809800129,4014,0.253264605,0.735051546,2804,Trump,Republican,Romney,Republican,No
47175,Van Buren County,TN,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",5633,50.6,97.8,0.6,26.6,273.42,33547,"[11,54]","[12,54]",47175,539,1820,2417,0.223003724,0.752999586,1281,0.380765883,0.602262837,509,Trump,Republican,Romney,Republican,No
47177,Warren County,TN,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 2.0, 5.0)",39969,50.6,94,3.5,23.9,432.68,34641,"[11,54]","[10,12)",47177,3535,9535,13565,0.260597125,0.702911906,6000,0.36500615,0.61554428,3259,Trump,Republican,Romney,Republican,No
47179,Washington County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 2.0, 5.0)",126242,51.1,92.3,4.3,20.9,326.47,42075,"[ 8,11)","[ 8,10)",47179,13003,34179,49411,0.263160025,0.691728562,21176,0.298273025,0.683019811,18469,Trump,Republican,Romney,Republican,No
47181,Wayne County,TN,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 5.0,10.0)",16913,44.9,92.3,6,27.7,734.1,33198,"[11,54]","[12,54]",47181,717,5034,5842,0.122731941,0.861691202,4317,0.212071481,0.775164114,3088,Trump,Republican,Romney,Republican,No
47183,Weakley County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",34373,51.2,89.1,8,21.5,580.36,35273,"[11,54]","[10,12)",47183,2770,9001,12127,0.228415931,0.742228086,6231,0.287625689,0.697453779,5054,Trump,Republican,Romney,Republican,No
47185,White County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",26301,51,95.7,1.9,23.9,376.67,34474,"[11,54]","[12,54]",47185,1842,7657,9776,0.188420622,0.783244681,5815,0.305814081,0.677980948,3399,Trump,Republican,Romney,Republican,No
47187,Williamson County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 2.0, 5.0)",205226,51.3,90.2,4.6,26.7,582.6,89779,"[ 5, 8)","[ 4, 7)",47187,30992,68160,104700,0.296007641,0.651002865,37168,0.25989787,0.727410636,43762,Trump,Republican,Romney,Republican,No
47189,Wilson County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",125376,51,89.8,6.7,28.4,570.83,60390,"[ 8,11)","[ 8,10)",47189,14356,39304,56286,0.255054543,0.698290872,24948,0.285183817,0.701362832,21407,Trump,Republican,Romney,Republican,No
48000,44,TX,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[10.0,15.0)",26956958,50.3,80.3,12.4,25,261231.71,51900,NA,NA,48000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48001,Anderson County,TX,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",57627,39.2,75.4,21.5,22,1062.6,40653,"[ 8,11)","[ 8,10)",48001,3358,13165,16887,0.198851187,0.77959377,9807,0.234799282,0.75678852,8439,Trump,Republican,Romney,Republican,No
48003,Andrews County,TX,South,"[   10,   50)","[  0,   17)","[  9,   25)","[ 2.0, 5.0)",17477,49.3,94.2,2.1,23.2,1500.71,57825,"[ 5, 8)","[ 7, 8)",48003,836,3925,4926,0.169711734,0.796792529,3089,0.177390527,0.81233244,2842,Trump,Republican,Romney,Republican,No
48005,Angelina County,TX,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[15.0,25.0)",87750,51.1,81.3,15.6,19,797.78,41354,"[ 8,11)","[ 8,10)",48005,7538,21666,29870,0.252360228,0.725343154,14128,0.275780727,0.714748442,12468,Trump,Republican,Romney,Republican,No
48007,Aransas County,TX,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",24972,50.6,93,1.8,22.3,252.07,42476,"[11,54]","[12,54]",48007,2458,7730,10467,0.234833286,0.738511512,5272,0.28021978,0.707961849,4126,Trump,Republican,Romney,Republican,No
48009,Archer County,TX,South,"[    0,   10)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",8811,50,96.2,0.8,20.7,903.11,56452,"[ 0, 5)","[ 0, 4)",48009,394,3785,4269,0.092293277,0.886624502,3391,0.126110978,0.864520778,3074,Trump,Republican,Romney,Republican,No
48011,Armstrong County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",1955,50.7,96.2,1.4,25.8,909.11,61635,"[ 0, 5)","[ 0, 4)",48011,70,924,1017,0.068829892,0.908554572,854,0.104812834,0.885561497,730,Trump,Republican,Romney,Republican,No
48013,Atascosa County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",47774,50.3,95.8,1.2,30.2,1219.54,47543,"[ 5, 8)","[ 7, 8)",48013,4635,8598,13605,0.340683572,0.631973539,3963,0.403652393,0.586508186,2323,Trump,Republican,Romney,Republican,No
48015,Austin County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 5.0,10.0)",29114,50.3,87.7,9.6,28.1,646.51,53265,"[ 8,11)","[10,12)",48015,2319,9637,12255,0.189228886,0.786372909,7318,0.193670451,0.796353629,7008,Trump,Republican,Romney,Republican,No
48017,Bailey County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",6910,48.8,94,1.6,19.3,826.8,46139,"[ 0, 5)","[ 0, 4)",48017,397,1343,1784,0.222533632,0.752802691,946,0.257032543,0.736900165,870,Trump,Republican,Romney,Republican,No
48019,Bandera County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",20892,50.6,96.2,0.7,38.9,790.96,49215,"[11,54]","[12,54]",48019,1726,8159,10213,0.169000294,0.798883776,6433,0.197053212,0.786834853,5564,Trump,Republican,Romney,Republican,No
48021,Bastrop County,TX,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 5.0,10.0)",78069,49,87.2,8,34.2,888.15,51750,"[ 8,11)","[10,12)",48021,10555,16314,28250,0.373628319,0.577486726,5759,0.40315656,0.573210124,4159,Trump,Republican,Romney,Republican,No
48023,Baylor County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",3592,51.7,94.7,3,13.5,867.48,33445,"[ 0, 5)","[ 0, 4)",48023,191,1267,1492,0.128016086,0.84919571,1076,0.167713568,0.814698492,1030,Trump,Republican,Romney,Republican,No
48025,Bee County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 5.0,10.0)",32863,40.1,88.8,8.5,25.2,880.24,43690,"[ 5, 8)","[ 4, 7)",48025,3443,4743,8458,0.407070229,0.560770868,1300,0.438333545,0.553029341,903,Trump,Republican,Romney,Republican,No
48027,Bell County,TX,South,"[  100,  500)","[118,71672]","[215,71672]","[15.0,25.0)",329140,50,68.2,22.4,18.9,1051.02,50060,"[ 5, 8)","[ 7, 8)",48027,37608,51780,93999,0.400089363,0.550856924,14172,0.411764706,0.575631085,14054,Trump,Republican,Romney,Republican,No
48029,Bexar County,TX,South,"[ 1000, 5000)","[118,71672]","[215,71672]","[ 5.0,10.0)",1855866,50.8,85.4,8.2,24.1,1239.82,50112,"[ 0, 5)","[ 4, 7)",48029,319191,240161,586038,0.54465922,0.409804484,79030,0.515972664,0.470310224,23352,Clinton,Democrat,Obama,Democrat,No
48031,Blanco County,TX,South,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",10812,49.5,95.1,1.3,27.3,709.25,49487,"[11,54]","[10,12)",48031,1244,4212,5669,0.219439055,0.742988181,2968,0.245423456,0.731643532,2417,Trump,Republican,Romney,Republican,No
48033,Borden County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",652,48.2,95.6,0.6,24.7,897.44,71607,"[ 0, 5)","[ 0, 4)",48033,31,330,365,0.084931507,0.904109589,299,0.08839779,0.895027624,292,Trump,Republican,Romney,Republican,No
48035,Bosque County,TX,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 2.0, 5.0)",17780,50.6,95.2,2,29,982.98,44742,"[11,54]","[10,12)",48035,1277,6325,7797,0.163780941,0.81120944,5048,0.186205016,0.800572519,4507,Trump,Republican,Romney,Republican,No
48037,Bowie County,TX,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[15.0,25.0)",93275,49.6,71.4,24.5,17.1,885.01,42346,"[ 8,11)","[10,12)",48037,8831,24913,34470,0.256193792,0.722744415,16082,0.288033487,0.702548293,14656,Trump,Republican,Romney,Republican,No
48039,Brazoria County,TX,South,"[  100,  500)","[118,71672]","[215,71672]","[10.0,15.0)",338124,49.2,78,13.3,28.8,1357.7,67603,"[ 5, 8)","[ 7, 8)",48039,43075,72653,120296,0.358075081,0.603951919,29578,0.322555487,0.664185977,36357,Trump,Republican,Romney,Republican,No
48041,Brazos County,TX,South,"[  100,  500)","[118,71672]","[215,71672]","[10.0,15.0)",209152,49.4,80.6,11.3,18,585.45,38310,"[ 0, 5)","[ 4, 7)",48041,23041,38662,66036,0.348915743,0.585468532,15621,0.312292954,0.665269944,19712,Trump,Republican,Romney,Republican,No
48043,Brewster County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",9173,50,93.8,1.5,12.5,6183.73,40477,"[11,54]","[10,12)",48043,1869,2073,4226,0.442262186,0.490534785,204,0.456544232,0.510863942,210,Trump,Republican,Romney,Republican,No
48045,Briscoe County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",1536,51.1,95.2,2.6,18.9,900,36250,"[ 0, 5)","[ 0, 4)",48045,91,625,734,0.123978202,0.851498638,534,0.167142857,0.822857143,459,Trump,Republican,Romney,Republican,No
48047,Brooks County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",7194,50.1,96.9,1,17.9,943.36,21865,"[ 8,11)","[10,12)",48047,1937,613,2596,0.74614792,0.236132512,1324,0.784852268,0.210986267,1379,Clinton,Democrat,Obama,Democrat,No
48049,Brown County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",37653,50.4,93.3,3.6,18.2,944.43,39776,"[ 8,11)","[10,12)",48049,1621,12010,13949,0.116209047,0.86099362,10389,0.136624569,0.85347302,9990,Trump,Republican,Romney,Republican,No
48051,Burleson County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[10.0,15.0)",17253,50.6,84.6,12.7,28.3,659.03,45651,"[ 8,11)","[10,12)",48051,1491,5316,6945,0.214686825,0.765442765,3825,0.264136328,0.723625097,2966,Trump,Republican,Romney,Republican,No
48053,Burnet County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",44943,50.9,94.7,2.2,27.3,994.26,48115,"[ 8,11)","[10,12)",48053,3785,14595,19046,0.198729392,0.766302636,10810,0.218962433,0.764937388,9156,Trump,Republican,Romney,Republican,No
48055,Caldwell County,TX,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",39810,49.5,88.7,7.1,31.4,545.26,44152,"[ 5, 8)","[ 7, 8)",48055,4663,6516,11709,0.39824067,0.556495004,1853,0.433016735,0.544369064,1231,Trump,Republican,Romney,Republican,No
48057,Calhoun County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",21797,49,90.1,3,21.6,506.84,47027,"[ 5, 8)","[ 7, 8)",48057,2118,4638,6957,0.30444157,0.666666667,2520,0.372072339,0.614438186,1635,Trump,Republican,Romney,Republican,No
48059,Callahan County,TX,South,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",13513,50.9,95.4,1.5,22.5,899.37,44902,"[11,54]","[10,12)",48059,568,4858,5556,0.102231821,0.87437005,4290,0.144562079,0.842348412,3625,Trump,Republican,Romney,Republican,No
48061,Cameron County,TX,South,"[  100,  500)","[118,71672]","[215,71672]","[ 0.0, 2.0)",420392,51.7,97.3,0.8,20,890.92,33179,"[ 0, 5)","[ 0, 4)",48061,59319,29432,91804,0.646148316,0.320596052,29887,0.65718831,0.333614074,24204,Clinton,Democrat,Obama,Democrat,No
48063,Camp County,TX,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",12621,51,78.6,16.9,20.3,195.83,37079,"[ 5, 8)","[ 7, 8)",48063,1260,3201,4542,0.277410832,0.704755614,1941,0.329639889,0.664358264,1450,Trump,Republican,Romney,Republican,No
48065,Carson County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",6013,49.7,96.1,0.8,19.8,920.22,65026,"[ 0, 5)","[ 0, 4)",48065,249,2617,2945,0.084550085,0.888624788,2368,0.105225225,0.882882883,2158,Trump,Republican,Romney,Republican,No
48067,Cass County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[15.0,25.0)",30261,51.5,80.1,17.4,27,936.96,35598,"[11,54]","[12,54]",48067,2250,9182,11606,0.193865242,0.791142512,6932,0.248299898,0.743539612,5826,Trump,Republican,Romney,Republican,No
48069,Castro County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",7781,48.2,94.3,2.6,15.4,894.43,36402,"[ 0, 5)","[ 0, 4)",48069,526,1413,1996,0.263527054,0.707915832,887,0.297310052,0.693723454,840,Trump,Republican,Romney,Republican,No
48071,Chambers County,TX,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",38145,49.6,87.9,8.3,31.5,597.14,72489,"[ 5, 8)","[ 7, 8)",48071,2939,13278,16661,0.17639997600000001,0.796950963,10339,0.189218622,0.800503675,8981,Trump,Republican,Romney,Republican,No
48073,Cherokee County,TX,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",50902,49.1,81,14.9,23.8,1052.91,38378,"[ 8,11)","[10,12)",48073,3466,12896,16701,0.207532483,0.772169331,9430,0.240129371,0.750045768,8356,Trump,Republican,Romney,Republican,No
48075,Childress County,TX,South,"[   10,   50)","[  0,   17)","[  9,   25)","[10.0,15.0)",7089,40.8,86.9,10.2,12.6,696.41,47532,"[ 0, 5)","[ 0, 4)",48075,253,1802,2084,0.121401152,0.864683301,1549,0.160320641,0.834168337,1345,Trump,Republican,Romney,Republican,No
48077,Clay County,TX,South,"[    0,   10)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",10370,50.1,95.5,1,25.1,1088.72,53776,"[11,54]","[10,12)",48077,536,4376,5011,0.106964678,0.873278787,3840,0.146360759,0.84375,3526,Trump,Republican,Romney,Republican,No
48079,Cochran County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",2935,51.4,91.1,4.8,16.7,775.15,38650,"[ 0, 5)","[ 0, 4)",48079,190,679,901,0.210876804,0.753607103,489,0.279475983,0.707423581,392,Trump,Republican,Romney,Republican,No
48081,Coke County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",3254,51.5,95.3,1.1,21.5,911.47,40795,"[11,54]","[12,54]",48081,140,1265,1423,0.098383696,0.888966971,1125,0.127311522,0.864864865,1037,Trump,Republican,Romney,Republican,No
48083,Coleman County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",8430,50.3,93.6,2.8,23.3,1261.95,31373,"[ 0, 5)","[ 0, 4)",48083,387,3177,3635,0.106464924,0.874002751,2790,0.126614987,0.863336204,2566,Trump,Republican,Romney,Republican,No
48085,Collin County,TX,South,"[ 1000, 5000)","[118,71672]","[215,71672]","[ 5.0,10.0)",885241,50.8,75,9.4,27.5,841.23,82762,"[ 0, 5)","[ 4, 7)",48085,139837,200395,356545,0.392200143,0.562046866,60558,0.334618616,0.650721851,95179,Trump,Republican,Romney,Republican,No
48087,Collingsworth County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 5.0,10.0)",3017,50.9,89.4,6,19.3,918.44,41576,"[ 0, 5)","[ 0, 4)",48087,145,983,1154,0.125649913,0.851819757,838,0.153913043,0.836521739,785,Trump,Republican,Romney,Republican,No
48089,Colorado County,TX,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[10.0,15.0)",20719,50,83.7,13.3,23.8,960.27,45146,"[ 8,11)","[10,12)",48089,1977,6323,8480,0.233136792,0.745636792,4346,0.250030883,0.743051266,3991,Trump,Republican,Romney,Republican,No
48091,Comal County,TX,South,"[  100,  500)","[118,71672]","[215,71672]","[ 2.0, 5.0)",123694,50.7,94.4,2.1,29.9,559.48,65839,"[ 8,11)","[ 8,10)",48091,14166,44996,61567,0.230090795,0.73084607,30830,0.222185527,0.763302574,27854,Trump,Republican,Romney,Republican,No
48093,Comanche County,TX,South,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",13550,50.6,96.7,0.9,21.8,937.75,36020,"[ 5, 8)","[ 7, 8)",48093,788,4300,5208,0.151305684,0.825652842,3512,0.181743925,0.804574229,3050,Trump,Republican,Romney,Republican,No
48095,Concho County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",4050,30.9,95,2.5,24.9,983.8,51411,"[ 0, 5)","[ 0, 4)",48095,148,885,1067,0.138706654,0.829428304,737,0.193806194,0.792207792,599,Trump,Republican,Romney,Republican,No
48097,Cooke County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",38761,50.5,92.7,3.2,24.3,874.76,50067,"[ 8,11)","[10,12)",48097,2345,13174,15894,0.147539952,0.828866239,10829,0.156742005,0.832761878,9661,Trump,Republican,Romney,Republican,No
48099,Coryell County,TX,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",75562,50.3,74.6,17.2,20.1,1052.07,49819,"[ 5, 8)","[ 4, 7)",48099,5057,12212,18127,0.278976113,0.673691179,7155,0.310615673,0.676273337,6052,Trump,Republican,Romney,Republican,No
48101,Cottle County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[10.0,15.0)",1415,52.8,87.9,10.1,17.4,900.56,34639,"[ 0, 5)","[ 0, 4)",48101,84,486,583,0.144082333,0.833619211,402,0.243572395,0.748308525,373,Trump,Republican,Romney,Republican,No
48103,Crane County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",4950,50.4,93.2,3.6,24.5,785.07,50417,"[ 0, 5)","[ 0, 4)",48103,299,1047,1381,0.216509776,0.758146271,748,0.214341387,0.767731878,710,Trump,Republican,Romney,Republican,No
48105,Crockett County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",3812,50.6,94.7,1.7,17.2,2807.33,50475,"[ 0, 5)","[ 0, 4)",48105,372,980,1395,0.266666667,0.702508961,608,0.329444063,0.656829101,477,Trump,Republican,Romney,Republican,No
48107,Crosby County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",5899,50.9,92.7,4.4,19.7,900.2,38187,"[ 0, 5)","[ 0, 4)",48107,468,1180,1712,0.273364486,0.689252336,712,0.357582541,0.633463906,493,Trump,Republican,Romney,Republican,No
48109,Culberson County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",2266,51.7,92.4,1.1,10.9,3812.8,37105,"[ 0, 5)","[ 0, 4)",48109,454,280,762,0.595800525,0.367454068,174,0.646118721,0.335616438,272,Clinton,Democrat,Obama,Democrat,No
48111,Dallam County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",7135,48.2,93.5,1.9,14,1503.26,40895,"[ 0, 5)","[ 0, 4)",48111,222,1258,1535,0.144625407,0.819543974,1036,0.165143603,0.81462141,995,Trump,Republican,Romney,Republican,No
48113,Dallas County,TX,South,"[ 1000, 5000)","[118,71672]","[215,71672]","[15.0,25.0)",2518638,50.6,68.3,23.1,26,871.28,49481,"[ 0, 5)","[ 4, 7)",48113,458845,261865,750649,0.611264386,0.348851461,196980,0.57111005,0.416945609,108831,Clinton,Democrat,Obama,Democrat,No
48115,Dawson County,TX,South,"[   10,   50)","[  0,   17)","[  9,   25)","[ 5.0,10.0)",13372,43,89.7,7.1,14,900.31,39714,"[ 0, 5)","[ 0, 4)",48115,835,2636,3562,0.234418866,0.740033689,1801,0.279395604,0.711813187,1574,Trump,Republican,Romney,Republican,No
48117,Deaf Smith County,TX,South,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",19195,50.5,94.7,1.9,15.1,1496.87,41444,"[ 0, 5)","[ 4, 7)",48117,1185,2911,4201,0.282075696,0.692930255,1726,0.287537712,0.705964261,1803,Trump,Republican,Romney,Republican,No
48119,Delta County,TX,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 5.0,10.0)",5238,50.5,87.2,7.5,27.7,256.83,40375,"[ 0, 5)","[ 0, 4)",48119,400,1836,2279,0.175515577,0.805616498,1436,0.224975223,0.755203171,1070,Trump,Republican,Romney,Republican,No
48121,Denton County,TX,South,"[  500, 1000)","[118,71672]","[215,71672]","[ 5.0,10.0)",753363,50.7,79.9,9.4,27.4,878.43,74155,"[ 0, 5)","[ 4, 7)",48121,110000,169175,293287,0.375059242,0.576824067,59175,0.332814159,0.650098907,76188,Trump,Republican,Romney,Republican,No
48123,DeWitt County,TX,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 5.0,10.0)",20684,48,87.8,9.6,24.4,908.98,46454,"[ 5, 8)","[ 7, 8)",48123,1161,5510,6822,0.170184697,0.807681032,4349,0.220863527,0.772041063,3651,Trump,Republican,Romney,Republican,No
48125,Dickens County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 5.0,10.0)",2218,42.9,89.3,5.7,15.9,901.72,38401,"[ 0, 5)","[ 0, 4)",48125,128,755,909,0.140814081,0.830583058,627,0.211972522,0.778213935,577,Trump,Republican,Romney,Republican,No
48127,Dimmit County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",11089,51,96.3,1.7,15.5,1328.88,36681,"[ 0, 5)","[ 0, 4)",48127,2173,974,3225,0.67379845,0.302015504,1199,0.73397326,0.261227288,1379,Clinton,Democrat,Obama,Democrat,No
48129,Donley County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",3543,50.9,92.8,4.7,20.4,926.89,42411,"[ 0, 5)","[ 0, 4)",48129,190,1225,1460,0.130136986,0.839041096,1035,0.147423353,0.838878017,1060,Trump,Republican,Romney,Republican,No
48131,Duval County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",11533,48.1,97,1.4,22.9,1793.48,34131,"[ 5, 8)","[ 7, 8)",48131,2783,1316,4159,0.669151238,0.316422217,1467,0.766981349,0.225420216,2352,Clinton,Democrat,Obama,Democrat,No
48133,Eastland County,TX,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 2.0, 5.0)",18176,50.9,94.9,2.3,21.2,926.49,34914,"[ 8,11)","[ 8,10)",48133,776,6008,6935,0.111896179,0.866330209,5232,0.149368648,0.8381583,4473,Trump,Republican,Romney,Republican,No
48135,Ector County,TX,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",153904,49.8,91.3,4.8,20.4,897.69,51466,"[ 5, 8)","[ 7, 8)",48135,10225,24976,36373,0.281115113,0.686663184,14751,0.249784004,0.738583066,15841,Trump,Republican,Romney,Republican,No
48137,Edwards County,TX,South,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",1879,50.1,95.8,0.8,22.9,2117.86,43839,"[ 0, 5)","[ 0, 4)",48137,302,741,1065,0.283568075,0.695774648,439,0.262740657,0.725934315,409,Trump,Republican,Romney,Republican,No
48139,Ellis County,TX,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 5.0,10.0)",159317,50.6,87.4,9.4,29,935.49,61952,"[ 5, 8)","[ 4, 7)",48139,16197,44807,63064,0.256834327,0.710500444,28610,0.256771337,0.732067118,25550,Trump,Republican,Romney,Republican,No
48141,El Paso County,TX,South,"[  500, 1000)","[118,71672]","[215,71672]","[ 2.0, 5.0)",833487,51,92.2,4,23.2,1012.69,40157,"[ 0, 5)","[ 0, 4)",48141,145509,54567,210458,0.691392107,0.259277386,90942,0.656363817,0.330406365,55756,Clinton,Democrat,Obama,Democrat,No
48143,Erath County,TX,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",40147,50.7,94.8,1.6,18.2,1083.07,39586,"[ 8,11)","[ 8,10)",48143,2159,11205,13810,0.156335988,0.811368573,9046,0.157616107,0.828186412,8360,Trump,Republican,Romney,Republican,No
48145,Falls County,TX,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[25.0,50.0)",16989,52.5,71.7,25.2,27,765.48,32908,"[ 8,11)","[ 8,10)",48145,1682,3438,5232,0.32148318,0.657110092,1756,0.374263623,0.617820324,1323,Trump,Republican,Romney,Republican,No
