year,id,age,race,sex,siblings,kids
2014,608,71,White,Female,2,0
2014,609,80,White,Female,3,3
2014,610,74,White,Female,2,1
2014,611,57,White,Male,2,3
2014,612,58,White,Male,5,2
2014,613,47,White,Male,4,3
2014,614,55,White,Female,6+,4+
2014,615,29,Other,Male,2,0
2014,616,36,White,Male,1,2
2014,617,44,White,Female,3,4+
2014,618,43,White,Female,3,3
2014,619,26,White,Male,2,0
2014,620,64,White,Male,5,3
2014,621,71,White,Female,4,2
2014,622,67,White,Male,0,2
2014,623,31,Other,Female,2,1
2014,624,40,Other,Male,4,1
2014,625,47,White,Female,4,0
2014,626,70,White,Female,2,3
2014,628,69,White,Male,4,2
2014,629,61,White,Female,2,1
2014,630,62,White,Female,2,2
2014,631,21,White,Female,1,0
2014,632,41,White,Male,0,0
2014,633,35,White,Male,1,0
2014,634,67,Black,Female,6+,2
2014,635,76,Black,Female,6+,3
2014,636,30,White,Male,5,0
2014,637,55,Black,Female,6+,1
2014,638,63,Black,Female,6+,4+
2014,639,26,Black,Female,1,1
2014,640,49,Black,Female,6+,2
2014,641,32,Black,Male,3,0
2014,642,42,White,Female,3,1
2014,643,50,White,Female,4,1
2014,644,48,White,Female,6+,3
2014,645,76,White,Female,5,3
2014,646,53,White,Male,3,1
2014,647,31,White,Female,3,3
2014,648,37,Black,Female,4,0
2014,649,46,Black,Female,6+,4+
2014,650,40,White,Female,1,0
2014,651,25,Black,Female,0,1
2014,652,61,Other,Male,5,1
2014,653,50,White,Female,2,0
2014,654,51,Other,Male,6+,3
2014,655,57,White,Male,6+,3
2014,656,79,Black,Female,6+,4+
2014,657,31,Black,Female,3,2
2014,658,24,Black,Female,5,3
2014,659,61,Black,Female,6+,3
2014,660,62,Black,Female,5,4+
2014,661,64,Black,Female,3,1
2014,662,54,Black,Male,6+,1
2014,663,24,White,Female,2,1
2014,664,79,White,Male,1,0
2014,665,33,Black,Female,1,2
2014,666,27,Black,Female,6+,4+
2014,667,36,White,Male,1,1
2014,668,19,Black,Male,3,0
2014,669,59,White,Female,3,2
2014,670,63,White,Male,3,4+
2014,671,41,White,Male,4,1
2014,672,36,White,Female,2,0
2014,673,36,Black,Female,0,3
2014,674,40,White,Male,6+,2
2014,675,33,Black,Male,4,4+
2014,676,32,White,Female,6+,3
2014,677,47,White,Female,6+,4+
2014,678,39,White,Male,3,1
2014,679,25,Other,Male,3,0
2014,680,20,White,Female,1,0
2014,681,32,Other,Female,2,4+
2014,682,32,White,Male,6+,0
2014,683,46,Other,Female,4,0
2014,684,57,White,Male,6+,0
2014,685,60,White,Male,6+,1
2014,686,59,White,Female,6+,0
2014,687,47,White,Female,1,3
2014,688,57,White,Female,4,1
2014,689,67,White,Female,0,2
2014,690,65,White,Male,5,3
2014,691,61,White,Female,3,2
2014,692,36,White,Female,6+,4+
2014,693,37,White,Female,0,0
2014,694,80,White,Male,2,1
2014,695,26,White,Female,0,0
2014,696,33,White,Female,2,0
2014,697,27,White,Male,2,0
2014,698,34,White,Female,1,0
2014,699,50,White,Female,3,1
2014,700,58,White,Female,3,0
2014,701,39,Black,Male,2,0
2014,702,70,Black,Female,4,3
2014,703,24,Black,Female,6+,4+
2014,704,40,Black,Female,6+,4+
2014,705,48,White,Male,4,2
2014,707,57,White,Male,1,3
2014,708,76,White,Male,5,3
2014,709,53,White,Male,1,2
2014,710,30,White,Female,3,0
2014,711,64,White,Female,6+,2
2014,712,59,White,Female,6+,4+
2014,713,88,White,Female,3,3
2014,714,61,Black,Male,6+,1
2014,715,50,Other,Male,6+,2
2014,716,76,Other,Male,3,0
2014,717,27,White,Female,6+,0
2014,718,27,Black,Female,2,2
2014,719,21,Black,Male,4,0
2014,720,29,Black,Female,1,0
2014,721,59,Black,Female,6+,4+
2014,722,32,Black,Male,5,2
2014,723,37,Other,Male,6+,2
2014,724,37,White,Male,4,2
2014,725,40,White,Male,4,0
2014,726,51,White,Female,6+,0
2014,727,26,White,Female,4,1
2014,728,71,White,Male,0,0
2014,729,53,Black,Female,5,3
2014,730,45,White,Male,2,2
2014,731,53,White,Male,4,2
2014,732,22,Black,Female,6+,0
2014,733,58,Black,Female,5,2
2014,734,50,White,Male,4,1
2014,735,52,White,Female,1,1
2014,736,48,White,Female,4,4+
2014,737,62,White,Female,6+,2
2014,738,26,White,Female,4,2
2014,739,59,White,Female,6+,4+
2014,740,64,White,Female,3,1
2014,741,38,Black,Female,1,3
2014,742,52,Black,Female,6+,4+
2014,743,28,Black,Female,3,0
2014,744,73,Black,Female,6+,2
2014,745,29,White,Male,2,0
2014,746,32,Black,Female,1,2
2014,747,79,Black,Female,6+,4+
2014,748,48,White,Female,6+,2
2014,749,53,White,Male,2,1
2014,750,45,White,Male,5,2
2014,751,43,White,Female,1,3
2014,752,32,White,Female,1,1
2014,753,25,Black,Female,5,2
2014,754,79,Black,Male,6+,1
2014,755,55,Black,Male,6+,1
2014,756,39,Black,Female,2,2
2014,757,78,Black,Male,6+,2
2014,758,54,Black,Male,2,3
2014,759,20,Black,Male,2,0
2014,760,72,White,Female,6+,4+
2014,761,50,White,Female,6+,1
2014,762,79,White,Male,6+,3
2014,763,89,White,Female,6+,1
2014,764,75,Other,Female,1,1
2014,765,53,White,Female,6+,2
2014,766,47,White,Male,2,2
2014,767,75,Black,Male,4,2
2014,768,48,White,Female,1,1
2014,769,63,Black,Female,6+,3
2014,770,43,White,Male,4,3
2014,771,31,White,Male,1,0
2014,772,40,White,Male,0,1
2014,773,74,White,Male,0,0
2014,774,48,White,Female,4,3
2014,775,68,White,Female,2,0
2014,776,89,White,Female,1,2
2014,777,24,Black,Female,4,0
2014,778,40,Other,Male,6+,1
2014,779,28,White,Male,6+,0
2014,780,18,Black,Female,4,0
2014,781,33,White,Male,1,0
2014,782,42,White,Male,1,1
2014,783,35,Other,Male,6+,3
2014,784,30,White,Female,6+,1
2014,785,56,Other,Male,6+,2
2014,786,40,White,Female,2,3
2014,787,60,White,Female,3,2
2014,788,40,White,Female,2,2
2014,789,35,White,Male,2,0
2014,790,66,Black,Male,6+,4+
2014,791,58,Black,Female,6+,3
2014,792,49,Black,Male,6+,3
2014,793,59,Black,Male,3,0
2014,794,30,Black,Female,4,3
2014,795,63,Black,Male,1,2
2014,796,73,Black,Male,3,0
2014,797,56,Black,Female,6+,4+
2014,798,26,Black,Male,1,0
2014,799,26,Black,Female,5,0
2014,800,20,White,Male,2,1
2014,801,51,White,Female,5,1
2014,802,39,White,Male,3,0
2014,803,58,White,Female,3,3
2014,804,86,White,Female,1,2
2014,805,57,White,Female,2,2
2014,806,47,White,Male,6+,2
2014,807,53,White,Male,2,2
2014,808,37,White,Male,2,1
2014,809,25,White,Female,4,0
2014,810,54,Other,Male,5,0
2014,811,64,White,Male,4,2
2014,812,37,Black,Female,1,4+
2014,813,63,White,Male,2,3
2014,814,22,White,Male,6+,0
2014,815,30,Black,Female,3,2
2014,816,69,White,Male,5,2
2014,817,25,Black,Male,1,1
2014,818,56,White,Female,4,1
2014,819,25,Black,Male,6+,1
2014,820,55,White,Female,2,0
2014,821,27,White,Male,0,2
2014,822,73,White,Male,4,2
2014,823,53,White,Female,6+,3
2014,824,25,White,Female,5,0
2014,825,71,White,Female,1,3
2014,826,52,White,Female,6+,3
2014,827,36,White,Female,2,1
2014,828,22,White,Female,5,0
2014,829,31,White,Female,5,0
2014,830,62,White,Male,0,0
2014,831,58,White,Male,2,0
2014,832,25,White,Male,2,1
2014,833,23,Black,Female,2,0
2014,834,20,Other,Male,4,0
2014,836,19,Black,Female,3,0
2014,837,73,White,Female,5,4+
2014,838,40,White,Female,5,2
2014,839,73,White,Female,1,1
2014,840,44,White,Female,1,2
2014,841,54,White,Male,3,2
2014,842,89,White,Male,1,2
2014,843,68,White,Male,1,4+
2014,844,67,White,Female,2,2
2014,845,61,Other,Female,3,1
2014,846,39,Other,Female,3,0
2014,847,39,White,Female,2,3
2014,848,35,White,Female,2,1
2014,849,56,White,Female,5,3
2014,850,52,White,Male,2,0
2014,851,28,White,Female,4,0
2014,852,50,White,Male,3,0
2014,853,76,White,Female,3,4+
2014,854,89,White,Male,1,2
2014,855,29,White,Male,6+,0
2014,856,62,White,Female,5,4+
2014,857,56,White,Female,6+,0
2014,858,59,Black,Female,6+,0
2014,859,34,Other,Female,3,1
2014,860,29,White,Female,4,0
2014,861,34,White,Female,2,0
2014,862,60,White,Female,2,0
2014,863,29,White,Female,4,0
2014,864,31,White,Male,6+,4+
2014,865,73,White,Male,4,2
2014,866,58,White,Male,1,1
2014,867,42,White,Female,1,2
2014,868,35,White,Male,2,1
2014,869,51,Other,Female,6+,4+
2014,870,54,Other,Female,6+,3
2014,871,53,White,Male,2,2
2014,872,52,White,Male,1,2
2014,873,41,White,Female,6+,0
2014,874,42,White,Male,3,0
2014,875,58,White,Male,3,1
2014,876,38,Other,Female,4,3
2014,877,40,White,Female,2,2
2014,878,31,White,Male,1,2
2014,879,56,Black,Female,6+,4+
2014,880,34,White,Male,4,1
2014,881,58,White,Female,6+,3
2014,882,23,White,Female,1,1
2014,883,51,White,Female,3,2
2014,884,53,White,Female,6+,2
2014,885,68,White,Male,6+,0
2014,886,71,White,Female,6+,4+
2014,887,22,Black,Female,5,1
2014,888,71,White,Female,3,4+
2014,889,30,White,Female,4,0
2014,890,60,White,Female,6+,4+
2014,891,28,White,Female,4,0
2014,892,60,White,Male,5,4+
2014,893,37,White,Male,4,0
2014,894,52,Black,Male,1,3
2014,895,25,White,Male,3,2
2014,896,19,White,Male,3,0
2014,897,38,White,Female,2,1
2014,898,41,White,Female,1,0
2014,899,43,Black,Female,3,0
2014,900,34,White,Male,3,0
2014,901,39,Black,Male,2,0
2014,902,26,White,Female,3,0
2014,903,27,White,Female,2,0
2014,904,34,White,Female,2,3
2014,905,34,Black,Male,6+,1
2014,906,38,White,Female,4,1
2014,907,59,White,Female,2,0
2014,908,28,Other,Male,5,0
2014,909,32,Other,Female,6+,4+
2014,910,24,Other,Male,6+,0
2014,911,65,Other,Female,6+,4+
2014,912,27,Other,Male,3,0
2014,913,51,Other,Female,6+,1
2014,914,44,Other,Female,3,4+
2014,915,44,Other,Male,6+,4+
2014,916,22,Black,Male,5,0
2014,917,25,Black,Female,3,2
2014,918,38,Black,Male,6+,3
2014,919,58,Black,Female,1,1
2014,920,38,White,Female,1,2
2014,921,53,White,Male,1,2
2014,922,42,White,Female,1,2
2014,923,55,White,Male,3,4+
2014,924,51,White,Male,2,3
2014,925,60,White,Male,5,2
2014,926,54,Other,Female,6+,0
2014,927,38,White,Female,6+,4+
2014,928,79,White,Female,3,3
2014,929,39,White,Male,1,2
2014,930,38,White,Female,2,2
2014,931,59,White,Male,4,2
2014,932,56,White,Male,6+,1
2014,933,37,White,Male,4,0
2014,934,60,White,Female,4,0
2014,935,32,White,Male,2,1
2014,936,63,White,Male,6+,4+
2014,937,53,White,Male,5,2
2014,938,27,White,Female,6+,2
2014,939,62,White,Female,6+,3
2014,940,22,White,Female,4,0
2014,941,24,White,Male,5,1
2014,942,23,Other,Male,4,1
2014,943,51,White,Female,1,2
2014,944,42,Other,Male,6+,3
2014,945,31,White,Male,3,1
2014,946,78,White,Female,3,4+
2014,947,36,White,Female,1,0
2014,948,64,White,Male,6+,2
2014,949,76,White,Female,6+,1
2014,950,41,White,Male,6+,2
2014,951,71,White,Female,4,3
2014,952,67,White,Female,1,2
2014,953,40,White,Male,2,2
2014,954,44,White,Female,5,4+
2014,955,43,Other,Male,2,3
2014,956,59,White,Female,2,1
2014,957,40,White,Female,3,2
2014,958,53,White,Male,6+,2
2014,959,25,White,Male,6+,0
2014,960,60,White,Male,4,3
2014,961,29,White,Female,1,1
2014,962,30,White,Male,1,0
2014,963,59,White,Male,1,0
2014,964,40,Other,Male,6+,4+
2014,965,29,White,Male,3,0
2014,966,70,White,Female,2,1
2014,967,27,White,Female,5,0
2014,968,78,White,Female,3,1
2014,969,48,White,Female,4,0
2014,970,64,White,Male,2,2
2014,971,49,White,Female,1,1
2014,972,83,White,Female,0,2
2014,973,62,White,Female,1,2
2014,974,42,White,Male,1,0
2014,975,84,White,Male,2,2
2014,976,18,White,Male,2,0
2014,977,77,White,Male,1,0
2014,978,54,White,Male,4,0
2014,979,62,White,Male,2,2
2014,980,56,White,Female,2,3
2014,981,50,White,Female,3,0
2014,982,23,White,Female,1,0
2014,983,66,White,Female,2,2
2014,984,67,White,Male,2,1
2014,985,49,White,Male,4,0
2014,986,85,White,Male,4,4+
2014,987,68,White,Female,2,2
2014,988,63,White,Male,6+,4+
2014,989,39,White,Female,1,3
2014,990,89,White,Female,3,2
2014,991,55,White,Male,2,2
2014,992,72,White,Male,6+,0
2014,993,42,White,Male,2,2
2014,994,89,White,Female,2,2
2014,995,45,White,Female,3,2
2014,996,84,White,Female,3,4+
2014,997,75,White,Female,2,2
2014,998,75,Black,Male,1,1
2014,999,53,White,Female,6+,0
2014,1000,56,White,Female,4,1
2014,1001,35,White,Male,5,1
2014,1002,23,Black,Female,6+,1
2014,1003,21,White,Male,2,0
2014,1004,22,Black,Female,0,0
2014,1005,29,Black,Male,4,0
2014,1006,58,Black,Male,2,1
2014,1007,56,White,Male,4,3
2014,1008,33,White,Female,2,2
2014,1009,72,White,Female,4,3
2014,1010,66,White,Female,3,3
2014,1011,36,White,Male,2,1
2014,1012,29,White,Female,3,1
2014,1013,25,White,Male,4,0
2014,1014,53,Other,Male,6+,1
2014,1015,59,White,Female,5,0
2014,1016,44,White,Male,2,0
2014,1017,40,Black,Male,3,4+
2014,1018,51,Black,Female,6+,0
2014,1019,66,Black,Female,3,1
2014,1020,40,Black,Female,5,4+
2014,1021,41,Black,Female,6+,3
2014,1022,50,White,Female,1,1
2014,1023,50,White,Female,5,3
2014,1024,62,White,Female,3,0
2014,1025,73,White,Male,2,1
2014,1026,41,White,Male,2,1
2014,1027,39,White,Female,4,3
2014,1028,29,White,Female,6+,3
2014,1029,59,White,Female,6+,2
2014,1030,55,White,Male,1,0
2014,1031,34,Other,Female,6+,2
2014,1032,47,White,Male,1,2
2014,1033,60,Black,Male,2,2
2014,1034,67,White,Female,5,2
2014,1035,57,Other,Female,3,1
2014,1036,48,White,Female,6+,2
2014,1037,30,White,Female,3,2
2014,1038,60,White,Male,6+,2
2014,1039,58,White,Female,4,2
2014,1040,63,White,Female,3,0
2014,1041,57,White,Female,1,1
2014,1042,66,White,Female,4,4+
2014,1043,87,White,Male,2,4+
2014,1044,55,White,Female,3,1
2014,1045,54,White,Female,4,2
2014,1046,63,Other,Male,2,2
2014,1047,26,Black,Male,2,0
2014,1048,67,White,Male,5,1
2014,1049,81,White,Male,6+,4+
2014,1050,73,White,Male,1,3
2014,1051,78,White,Female,1,3
2014,1052,77,White,Male,3,3
2014,1053,47,White,Female,1,4+
2014,1054,62,Other,Male,2,2
2014,1055,83,White,Female,5,0
2014,1056,41,White,Female,1,2
2014,1057,44,White,Male,3,0
2014,1058,54,White,Female,1,3
2014,1059,57,White,Male,0,1
2014,1060,26,White,Male,6+,0
2014,1061,60,White,Male,1,0
2014,1062,30,Black,Male,1,2
2014,1063,72,Black,Female,1,2
2014,1064,68,Black,Male,6+,4+
2014,1065,46,Black,Male,6+,1
2014,1067,77,Black,Female,3,4+
2014,1068,59,Black,Female,4,3
2014,1069,47,Black,Female,6+,1
2014,1070,51,Black,Female,6+,2
2014,1071,42,White,Female,1,0
2014,1072,75,White,Male,3,3
2014,1073,66,Black,Male,1,4+
2014,1074,25,White,Female,2,1
2014,1075,34,Other,Female,5,4+
2014,1076,25,White,Female,0,0
2014,1077,78,Black,Female,5,1
2014,1078,21,White,Male,2,0
2014,1079,73,White,Female,1,1
2014,1080,29,White,Female,3,1
2014,1081,35,White,Female,2,4+
2014,1082,31,White,Male,6+,1
2014,1083,58,White,Male,5,2
2014,1084,65,White,Male,4,2
2014,1085,62,White,Male,6+,4+
2014,1086,21,White,Male,1,0
2014,1087,59,Black,Female,3,2
2014,1088,21,Other,Female,1,0
2014,1089,45,White,Female,1,2
2014,1090,52,White,Female,0,2
2014,1091,76,White,Female,5,3
2014,1092,21,Black,Male,4,0
2014,1093,42,White,Female,6+,2
2014,1094,58,Black,Female,6+,3
2014,1095,42,White,Female,3,2
2014,1096,67,White,Male,1,2
2014,1097,19,White,Male,3,0
2014,1098,65,White,Male,6+,4+
2014,1099,36,Other,Male,1,3
2014,1100,37,White,Male,4,4+
2014,1101,64,White,Male,5,2
2014,1102,33,White,Female,5,2
2014,1103,30,White,Female,6+,1
2014,1104,50,White,Female,2,2
2014,1105,89,White,Female,4,2
2014,1106,66,White,Female,6+,2
2014,1107,60,White,Male,4,0
2014,1108,52,White,Male,2,4+
2014,1109,33,Other,Female,2,0
2014,1110,45,Other,Male,5,3
2014,1111,21,Other,Female,3,0
2014,1112,32,White,Female,2,3
2014,1113,78,White,Male,1,4+
2014,1114,41,White,Male,0,0
2014,1115,59,White,Female,1,0
2014,1116,32,White,Male,6+,1
2014,1117,44,White,Male,2,0
2014,1118,27,Other,Female,5,0
2014,1119,38,Other,Male,3,0
2014,1120,32,Other,Female,3,1
2014,1121,34,Other,Male,4,0
2014,1122,64,Other,Male,4,2
2014,1123,26,White,Female,6+,0
2014,1124,39,White,Female,3,3
2014,1125,19,Other,Female,2,0
2014,1126,47,White,Male,3,2
2014,1127,39,White,Female,2,4+
2014,1128,28,White,Male,1,0
2014,1129,39,White,Female,6+,2
2014,1130,55,White,Female,5,3
2014,1131,71,White,Male,2,3
2014,1132,65,Black,Female,6+,1
2014,1133,64,White,Male,1,1
2014,1134,33,White,Female,0,0
2014,1135,43,White,Female,1,0
2014,1137,70,White,Female,1,0
2014,1138,43,Black,Female,3,1
2014,1139,38,Black,Female,2,4+
2014,1140,23,White,Female,6+,1
2014,1141,71,White,Male,1,0
2014,1142,31,Black,Female,1,4+
2014,1143,51,Black,Male,1,3
2014,1144,38,White,Male,1,2
2014,1145,49,White,Female,6+,0
2014,1146,50,White,Female,5,3
2014,1147,39,White,Female,1,2
2014,1148,80,Other,Female,0,4+
2014,1149,50,White,Male,2,0
2014,1150,47,White,Female,3,0
2014,1151,49,White,Female,3,1
2014,1152,28,White,Female,3,0
2014,1153,89,White,Male,6+,0
2014,1154,34,White,Female,4,3
2014,1155,50,Black,Female,6+,3
2014,1156,33,White,Female,4,3
2014,1157,39,White,Female,5,1
2014,1158,56,Black,Male,5,1
2014,1159,48,White,Male,3,4+
2014,1160,55,White,Male,1,3
2014,1161,47,White,Male,1,0
2014,1162,52,White,Male,4,1
2014,1163,22,Black,Female,6+,0
2014,1164,66,White,Female,6+,2
2014,1165,20,Other,Male,2,0
2014,1166,76,White,Male,0,4+
2014,1167,27,Black,Female,2,2
2014,1168,42,Black,Female,6+,4+
2014,1169,48,White,Male,1,1
2014,1170,53,Black,Female,4,4+
2014,1171,37,Black,Female,3,0
2014,1172,87,White,Male,6+,3
2014,1173,30,Black,Female,4,2
2014,1174,76,White,Male,0,1
2014,1175,30,Black,Male,4,2
2014,1176,38,White,Male,2,2
2014,1177,45,White,Female,5,4+
2014,1178,25,White,Male,0,0
2014,1179,49,White,Female,1,4+
2014,1180,36,White,Female,5,0
2014,1181,49,White,Male,3,0
2014,1182,57,White,Female,6+,2
2014,1183,26,White,Male,0,0
2014,1184,20,White,Female,3,0
2014,1185,42,White,Female,3,2
2014,1186,35,White,Male,3,2
2014,1187,63,White,Male,2,0
2014,1188,51,White,Male,5,4+
2014,1189,50,White,Male,4,2
2014,1190,51,White,Female,5,2
2014,1191,67,White,Female,3,2
2014,1192,29,White,Male,2,1
2014,1193,30,White,Male,3,1
2014,1194,27,White,Male,2,2
2014,1195,66,White,Male,4,0
2014,1196,19,White,Female,1,0
2014,1197,67,White,Female,4,1
2014,1198,55,White,Female,6+,2
2014,1199,31,White,Female,1,0
2014,1200,39,Black,Female,6+,1
2014,1201,31,Black,Female,2,4+
2014,1202,45,Black,Male,5,3
2014,1203,51,Black,Male,6+,4+
2014,1204,72,Black,Female,6+,4+
2014,1205,41,White,Female,2,2
2014,1206,52,White,Male,2,2
2014,1207,52,Black,Female,4,2
2014,1208,43,White,Female,1,2
2014,1209,25,White,Female,2,1
2014,1210,39,White,Female,3,0
2014,1211,25,White,Female,0,0
2014,1212,29,White,Male,3,0
2014,1213,73,White,Female,2,3
2014,1214,22,Other,Female,2,0
2014,1215,60,White,Male,3,0
2014,1216,26,White,Female,2,0
2014,1217,26,White,Male,3,0
2014,1218,56,Other,Female,6+,1
2014,1219,43,White,Female,4,0
2014,1220,56,White,Female,2,1
2014,1221,70,Other,Female,6+,3
2014,1222,67,White,Male,6+,4+
2014,1223,33,White,Female,4,2
2014,1224,36,White,Female,1,4+
2014,1225,43,White,Male,1,0
2014,1226,32,White,Male,0,0
2014,1227,36,White,Male,5,0
2014,1228,63,White,Male,6+,2
2014,1229,49,White,Female,4,3
2014,1230,22,White,Male,1,0
2014,1231,64,White,Female,6+,2
2014,1232,56,Black,Female,6+,2
2014,1233,53,White,Male,2,3
2014,1234,43,White,Female,1,2
2014,1235,61,Black,Female,6+,4+
2014,1236,50,White,Male,1,1
2014,1237,44,Black,Male,3,4+
2014,1238,21,Black,Female,6+,1
2014,1239,53,White,Male,2,2
2014,1240,76,White,Female,6+,2
2014,1241,62,Black,Female,6+,4+
2014,1242,60,Black,Male,5,1
2014,1243,29,White,Male,1,0
2014,1244,62,White,Male,6+,4+
2014,1245,43,White,Female,3,4+
2014,1246,68,White,Male,1,4+
2014,1247,50,White,Female,3,4+
2014,1248,35,Other,Female,6+,3
2014,1249,45,White,Male,1,1
2014,1250,57,White,Male,1,0
2014,1251,26,White,Male,6+,0
2014,1252,64,White,Female,2,2
2014,1253,62,White,Female,2,2
2014,1254,55,White,Male,5,4+
2014,1255,50,White,Male,5,3
2014,1256,50,White,Female,3,4+
2014,1257,73,White,Male,6+,2
2014,1258,61,White,Male,4,3
2014,1259,21,White,Female,6+,0
2014,1260,76,White,Male,3,3
2014,1261,79,White,Female,1,2
2014,1262,32,Black,Female,3,1
2014,1263,53,Black,Female,6+,1
2014,1264,53,White,Female,3,2
2014,1265,54,Black,Female,6+,2
2014,1266,62,Black,Female,6+,4+
2014,1268,51,Black,Male,4,0
2014,1269,32,Black,Female,4,1
2014,1270,22,White,Female,2,0
2014,1271,47,White,Male,1,3
2014,1272,67,White,Male,3,2
2014,1273,20,White,Female,1,0
2014,1274,45,White,Male,4,2
2014,1275,37,White,Male,3,0
2014,1276,57,White,Male,6+,0
2014,1277,25,White,Male,2,0
2014,1278,29,Black,Female,6+,0
2014,1279,44,Other,Female,5,3
2014,1280,21,White,Female,2,0
2014,1281,49,White,Male,6+,2
2014,1282,51,White,Female,2,1
2014,1283,66,White,Female,1,0
2014,1284,37,Other,Female,3,2
2014,1285,46,Black,Male,3,2
2014,1286,50,White,Female,3,2
2014,1287,40,White,Female,0,4+
2014,1288,26,Other,Female,1,1
2014,1289,83,White,Female,3,4+
2014,1290,78,White,Male,1,2
2014,1291,50,White,Male,6+,2
2014,1292,31,White,Female,4,0
2014,1293,63,Other,Male,2,2
2014,1294,75,White,Male,1,4+
2014,1295,34,Other,Female,4,2
2014,1296,73,White,Female,2,3
2014,1297,52,White,Male,3,3
2014,1298,79,White,Male,1,4+
2014,1299,55,White,Female,2,0
2014,1300,24,White,Female,3,0
2014,1301,71,White,Male,3,4+
2014,1302,43,White,Male,2,1
2014,1303,53,White,Male,6+,0
2014,1304,81,White,Male,1,0
2014,1305,89,White,Female,5,1
2014,1306,34,White,Female,1,1
2014,1307,31,Other,Female,1,0
2014,1308,20,White,Male,3,0
2014,1309,36,White,Female,2,1
2014,1310,33,White,Female,1,0
2014,1311,29,White,Male,3,0
2014,1312,47,White,Female,2,0
2014,1313,26,Other,Male,1,0
2014,1314,50,White,Male,3,2
2014,1315,47,White,Female,1,3
2014,1316,47,White,Male,2,3
2014,1317,35,White,Female,2,0
2014,1318,58,White,Female,2,2
2014,1319,51,White,Female,3,0
2014,1321,62,White,Male,2,3
2014,1322,61,White,Female,5,1
2014,1323,40,White,Male,2,2
2014,1324,61,Black,Female,6+,0
2014,1325,76,White,Male,1,2
2014,1326,63,White,Male,2,1
2014,1327,62,White,Female,3,2
2014,1328,47,White,Female,6+,3
2014,1329,32,White,Male,3,2
2014,1330,60,Other,Female,3,4+
2014,1331,23,White,Male,2,1
2014,1332,36,White,Male,6+,2
2014,1333,22,White,Male,2,0
2014,1334,20,White,Male,5,0
2014,1335,23,White,Female,5,0
2014,1336,41,Other,Male,2,1
2014,1337,29,White,Male,5,0
2014,1338,32,White,Female,3,0
2014,1339,37,White,Female,1,0
2014,1340,54,White,Male,6+,4+
2014,1341,29,White,Male,6+,0
2014,1342,43,White,Female,3,2
2014,1343,76,White,Female,1,4+
2014,1344,41,White,Female,4,2
2014,1345,53,White,Female,1,3
2014,1346,31,White,Male,6+,2
2014,1347,35,White,Female,6+,4+
2014,1348,36,White,Male,4,3
2014,1349,42,White,Female,6+,2
2014,1350,60,White,Female,3,1
2014,1351,78,White,Male,6+,4+
2014,1352,72,White,Female,1,1
2014,1353,41,White,Female,1,2
